city,pm25,pm10,no2,so2,co,o3,aqi,Date,aqi_outlier,AQI_Category,temperature_2m_max,temperature_2m_min,windspeed_10m_max,precipitation_sum
Kolkata,31.45396887014081,81.75850809706515,61.4041850068852,5.54112222856907,1.3211358318064137,49.93064600599536,51,2021-05-14,False,Satisfactory,33.3,23.1,10.4,1.1
Kolkata,115.71070712244348,186.2868050932209,69.93294660959069,14.905536306123762,0.5384424228739846,65.18685753148165,127,2021-05-15,False,Moderate,36.1,24.9,15.0,0.1
Kolkata,5.0,36.85319127979737,31.291363771354103,2.0,1.3052124845143571,69.93635047762811,23,2021-05-16,False,Good,36.4,26.2,12.0,0.0
Kolkata,98.0403529763741,167.6346119340226,45.49451185235854,16.319633388659412,1.1787222538879,28.30744624320489,106,2021-05-17,False,Moderate,37.8,27.7,14.0,0.0
Kolkata,116.6152078507289,189.19910870218573,31.14196131727509,10.844479697978707,0.5674148718094753,54.6670922663818,123,2021-05-18,False,Moderate,37.2,27.9,11.4,0.3
Kolkata,95.63280772643029,149.5490762737528,28.50370575591902,18.858925296047204,0.6254540193846531,58.28971010448177,101,2021-05-19,False,Moderate,36.8,26.1,8.4,0.1
Kolkata,111.53976158047234,127.30910118899985,45.02330412546604,18.268005121108285,0.7957549340676656,63.48475966970459,104,2021-05-20,False,Moderate,38.5,27.6,20.4,0.1
Kolkata,52.877810554717136,123.96206508833431,22.944846681069336,11.890664692232384,1.1704725609781177,67.69391807954904,72,2021-05-21,False,Satisfactory,33.5,27.2,14.9,11.0
Kolkata,28.01171655288661,73.73105682791035,31.00770050014482,17.898645243072707,0.7776513491607608,52.22434538465046,44,2021-05-22,False,Good,34.0,26.0,7.6,0.7
Kolkata,99.2737897121131,124.99671724761676,44.4847288635354,6.9491545810155735,0.6530695939391452,43.347988824359554,95,2021-05-23,False,Satisfactory,36.2,26.8,11.9,0.0
Kolkata,99.36035772184306,133.50314976609116,32.88214040254084,13.62015910529016,1.2155914374331456,56.56416791066392,98,2021-05-24,False,Satisfactory,36.2,26.8,13.8,1.9
Kolkata,125.22408180612923,132.744550286366,61.52775718371437,7.713253698276324,0.6173638825219316,79.121739212629,116,2021-05-25,False,Moderate,32.0,26.6,21.9,22.4
Kolkata,86.81247522395851,121.81555921900348,30.82375538224101,5.084147710099153,0.8043813628155501,44.9602454503473,87,2021-05-26,False,Satisfactory,28.6,24.8,34.2,15.7
Kolkata,106.77780378719947,191.1568815668645,21.19182511449937,14.979768312732917,0.3400294630906762,56.52187904145045,118,2021-05-27,False,Moderate,32.2,25.4,32.5,18.8
Kolkata,33.06455931166436,56.13240595560715,78.25868545111135,22.73970183471896,0.587608418389614,78.53211246916203,49,2021-05-28,False,Good,33.9,25.5,25.7,7.8
Kolkata,78.41751474918938,101.00011844400274,49.74122312382141,16.746229342182257,1.0257297713962237,24.65237322502504,76,2021-05-29,False,Satisfactory,32.2,26.9,18.7,3.2
Kolkata,34.27407998960558,103.01525567490644,22.716558300746808,17.091304554852577,0.6911408428506545,25.331654223106696,52,2021-05-30,False,Satisfactory,33.2,25.7,15.0,13.1
Kolkata,27.24119306160581,86.32298961575879,47.52789744671223,19.80923563191648,0.8059947300852485,47.010034720385306,48,2021-05-31,False,Good,32.5,24.5,12.5,18.9
Kolkata,151.90247651016804,185.11449118850396,35.750466993610054,14.37396601555306,0.5312869029145517,56.69909858067302,140,2021-06-01,False,Moderate,36.0,26.9,10.2,5.1
Kolkata,80.17606224150514,152.879453110236,33.73100778976155,8.8066848136592,1.3756876421743092,62.772407489731314,95,2021-06-02,False,Satisfactory,34.5,25.8,12.2,0.4
Kolkata,123.4528067179502,190.1638536612602,29.890293676732995,7.201375094790588,0.5152676591010623,41.36849977191917,125,2021-06-03,False,Moderate,34.6,26.7,10.4,0.2
Kolkata,128.00750692828973,177.49396629485238,54.09845725560881,16.116257593184905,1.2807063294737613,62.02184213030085,128,2021-06-04,False,Moderate,36.1,27.3,10.1,0.0
Kolkata,88.51713093972987,112.54187680101816,69.11917964985358,17.323601307745037,0.927257889251326,53.18803686442597,90,2021-06-05,False,Satisfactory,36.7,27.8,12.8,1.3
Kolkata,8.780098112623605,67.2185668533373,32.04649801208706,3.800488037306321,0.6547365893743508,53.614994201724826,33,2021-06-06,False,Good,35.5,28.5,19.8,1.2
Kolkata,94.93913017615992,121.37252547413992,19.56872720333685,10.4858277794488,0.9712225947160296,38.10596930644576,89,2021-06-07,False,Satisfactory,36.7,28.5,16.7,0.7
Kolkata,62.22272462934624,115.98783858551865,27.69282757071,2.0,0.8932192650149124,23.79941488722518,71,2021-06-08,False,Satisfactory,35.7,27.4,13.5,0.0
Kolkata,93.20627296200988,138.78632814484152,36.56846478980814,6.4854456040995,0.7004039612660488,36.82039297071182,95,2021-06-09,False,Satisfactory,33.5,27.0,13.0,41.2
Kolkata,193.9157636054857,227.83838021362487,55.57798842759711,9.173976155870587,0.8729360220082785,50.11416190873505,175,2021-06-10,False,Moderate,32.0,25.7,15.9,9.2
Kolkata,73.3842460486277,119.4490033873176,43.7124294199145,18.88213692458697,0.4606290302734592,23.47640109365875,79,2021-06-11,False,Satisfactory,31.4,25.4,11.9,5.9
Kolkata,46.78306979978582,99.34068944457516,35.562591243511704,19.710055924470957,1.2259311994872866,43.18011423673875,61,2021-06-12,False,Satisfactory,30.6,25.4,13.8,19.9
Kolkata,141.796743601092,200.20881988178908,29.067821196792234,11.401266706271787,0.7420617837070876,38.96012795632573,137,2021-06-13,False,Moderate,32.4,25.4,13.4,10.6
Kolkata,54.64203640745341,113.67004862789535,34.00188971034228,10.58611470732073,0.737836854651912,47.47767455502002,69,2021-06-14,False,Satisfactory,30.5,25.6,19.1,12.3
Kolkata,116.82740296399996,150.29840425785923,43.45582448700138,4.434681057160516,0.6434882386252677,30.38800018872659,110,2021-06-15,False,Moderate,30.9,25.9,17.8,12.4
Kolkata,144.71867820484317,197.39649892886436,33.61270236487704,3.3156295832966727,0.3981845246570431,62.77444756766731,141,2021-06-16,False,Moderate,27.8,25.2,13.8,31.1
Kolkata,94.18672044983336,115.3674656430402,18.455008390369454,21.24001004424133,1.2065808414969343,54.43023030781518,88,2021-06-17,False,Satisfactory,27.8,24.9,11.6,42.7
Kolkata,84.64211455982274,131.28128834687828,21.137554942281582,16.301858052479204,0.7413520008842182,60.95451166580602,89,2021-06-18,False,Satisfactory,27.3,24.5,16.6,27.8
Kolkata,63.831301333039725,121.09150188089023,32.79618456581322,12.347574392373462,1.0392298468486243,41.97134728101524,75,2021-06-19,False,Satisfactory,28.8,24.5,12.6,25.8
Kolkata,160.78372276973533,199.2243707031164,42.04671549595268,18.910408539053343,1.235084028295382,57.01000494249854,150,2021-06-20,False,Moderate,29.6,24.9,13.4,31.5
Kolkata,90.75494943690508,142.13505192666952,60.34538090228452,16.78635539543353,1.1268801718393588,74.51708332414037,101,2021-06-21,False,Moderate,32.3,24.8,10.2,26.3
Kolkata,98.31887221930224,140.17952390003302,45.269199764778456,12.280563569396405,0.7432792878766035,43.93547587109915,100,2021-06-22,False,Satisfactory,31.5,25.4,11.5,18.8
Kolkata,101.90783733002748,164.659468567763,29.559832443052,13.579951555932915,1.286979131168546,38.80223355852476,107,2021-06-23,False,Moderate,30.8,25.6,13.6,9.8
Kolkata,134.7596301805635,167.26924922405897,45.41979672749567,3.094952731667739,0.9919378809430957,46.68795851253485,126,2021-06-24,False,Moderate,32.0,25.5,10.4,6.0
Kolkata,10.207525886110616,50.783675826463,66.49288431269542,14.84965126851542,0.8338964658284139,57.95503875522,32,2021-06-25,False,Good,31.7,25.9,12.3,2.6
Kolkata,120.39406684144748,200.8670889509793,35.63510572559809,14.96412802443663,0.94252119485195,51.59978735557243,129,2021-06-26,False,Moderate,30.6,25.6,13.7,11.2
Kolkata,72.5414122070596,154.62151346457347,43.94552364576193,5.913012732930263,0.1,64.31263658449357,93,2021-06-27,False,Satisfactory,32.3,26.0,15.5,1.8
Kolkata,62.78699691383053,109.74312477324304,46.11765917735911,24.30406235210516,1.2061246078270411,46.59948472872587,73,2021-06-28,False,Satisfactory,33.0,26.4,16.1,0.3
Kolkata,109.22909359924157,147.18292320441094,51.60788449602333,7.8867277230461905,0.854787494635411,53.23942665026618,109,2021-06-29,False,Moderate,32.8,27.5,20.0,6.6
Kolkata,37.93752755574823,76.16737938072382,7.383444141767242,10.103872334970236,1.1346717030289315,79.98360336798727,50,2021-06-30,False,Good,35.5,27.8,18.9,1.7
Kolkata,139.66680610733485,181.95264176581043,39.89685569844592,11.643855049339784,0.7371461308997358,64.61478503712168,134,2021-07-01,False,Moderate,35.0,26.5,15.6,29.2
Kolkata,57.942264726258045,136.9902098854868,42.081148974119934,6.170229340413687,0.7708368120310535,57.185309471698986,79,2021-07-02,False,Satisfactory,33.2,26.6,13.9,9.1
Kolkata,119.07725820190107,184.1617952996069,35.25640267036072,9.40775291543888,1.319140560219684,50.39798540496619,123,2021-07-03,False,Moderate,32.0,26.5,12.1,6.7
Kolkata,34.65414921813939,72.94588076995443,10.569065478709174,3.855911472460601,0.6410609941249859,38.06425241477066,44,2021-07-04,False,Good,31.8,26.0,8.6,12.5
Kolkata,52.5374711984153,117.94230035412949,53.111511031828336,6.176763973522303,1.3674616995265758,51.50969671895256,72,2021-07-05,False,Satisfactory,32.0,25.5,9.2,19.2
Kolkata,80.31162527004716,114.47298535622647,35.49478675100156,22.14303844651408,0.4756240627932477,54.00962522608789,83,2021-07-06,False,Satisfactory,31.4,26.4,11.2,14.2
Kolkata,58.302669332113496,72.10940886260894,16.961984103882635,15.053447554951932,0.2832058658985399,31.47620755657388,55,2021-07-07,False,Satisfactory,33.3,26.3,8.9,27.4
Kolkata,112.87530433031716,176.89801957078012,40.87914045504112,6.109622105426586,0.44547586987503,30.13996266488566,116,2021-07-08,False,Moderate,31.7,25.8,11.3,18.7
Kolkata,74.65246321076448,137.4755151835722,33.638229775486884,16.424014867112945,1.2830125604511913,55.86641545929885,87,2021-07-09,False,Satisfactory,31.5,25.6,13.9,6.1
Kolkata,29.86535510668388,81.5850769675863,60.3028839581785,8.845347284731984,0.6026536695717167,67.09800215237424,52,2021-07-10,False,Satisfactory,31.9,26.0,12.8,3.6
Kolkata,22.55948291992981,76.52855164366923,30.73581337524272,9.83588738329365,1.3110037136807318,42.78672316251613,41,2021-07-11,False,Good,32.2,26.1,15.7,3.6
Kolkata,84.86367653806663,155.49314779880086,20.767981310406995,16.17984621580004,0.6655583228809541,30.79716523876682,94,2021-07-12,False,Satisfactory,31.1,25.8,17.9,6.6
Kolkata,60.30576901842397,111.549420472021,43.601957623279766,8.254917745279194,0.7351868664815688,29.10804313689527,70,2021-07-13,False,Satisfactory,31.6,25.1,17.3,6.5
Kolkata,51.68870852484128,74.44872610205068,38.810815931143566,7.812491074943046,1.422413570507905,55.74377769563502,57,2021-07-14,False,Satisfactory,31.2,25.5,17.4,1.7
Kolkata,14.94896511838678,50.02349136585081,50.53682949256056,13.222984523080548,0.3286853465344038,38.191216658457456,31,2021-07-15,False,Good,31.9,25.6,14.1,1.1
Kolkata,105.73164933053135,163.15633191070114,48.64283916328143,10.60000700430824,0.5430263260972265,30.85968828839441,109,2021-07-16,False,Moderate,33.3,25.7,13.0,0.0
Kolkata,117.9832404214171,206.85456450976568,44.1550759942201,16.678952768101425,0.5603030577991994,49.6871885519198,130,2021-07-17,False,Moderate,32.0,26.5,13.3,1.0
Kolkata,77.4817396614297,135.18114133274742,41.164352551718736,25.885337243451687,1.0398874617334264,69.48942868332624,90,2021-07-18,False,Satisfactory,33.0,26.9,10.8,13.0
Kolkata,90.83315041573024,98.3148441657668,46.724743048632966,17.47627788968884,1.2180384441072376,48.99169152645046,84,2021-07-19,False,Satisfactory,31.1,26.5,6.7,18.8
Kolkata,22.591821105402666,66.80620616302585,18.252397155229463,18.435678524657146,0.9361590211447056,42.31340306508733,37,2021-07-20,False,Good,29.5,26.6,6.7,24.3
Kolkata,109.68511955965356,189.06783919805517,51.76239452633689,21.998428613543638,0.5343411997359246,64.59493877498977,123,2021-07-21,False,Moderate,32.0,25.6,8.1,9.1
Kolkata,21.635605457591268,109.51368880663944,50.92140599985741,10.132635849864393,0.4532778397220572,41.901080114544605,52,2021-07-22,False,Satisfactory,32.8,25.8,20.3,10.1
Kolkata,69.62036744840546,123.94369617192147,39.74451875554335,8.832084093327115,1.1472357999735032,24.51138371640433,78,2021-07-23,False,Satisfactory,30.5,25.9,25.1,11.5
Kolkata,102.93181740695806,156.64626913124405,39.89510715699232,15.150636838342828,0.5996724417040739,38.4538022909789,106,2021-07-24,False,Moderate,29.6,25.4,20.2,17.5
Kolkata,68.41751980380846,107.88604179858368,36.44532250470611,15.600128047839329,0.833127196440922,50.44578847991599,75,2021-07-25,False,Satisfactory,32.2,25.5,9.2,3.3
Kolkata,89.24927611978839,132.6448877800043,53.55195413438467,14.82743452688341,0.8016674768385965,33.01214681716401,93,2021-07-26,False,Satisfactory,32.8,27.0,9.9,14.9
Kolkata,132.3742123944722,195.66500187664357,48.50674691831925,20.49607700845513,1.0086439850951798,49.27182180401483,134,2021-07-27,False,Moderate,31.4,26.2,11.5,10.7
Kolkata,59.57387551980253,98.58153288989698,44.135617779319766,16.833357657127504,1.0933831343982483,29.292951992540644,66,2021-07-28,False,Satisfactory,32.5,26.0,15.9,15.8
Kolkata,116.98302429427451,161.05660573087792,31.17448916884472,13.830266326013009,1.036303481860855,31.501697455276805,113,2021-07-29,False,Moderate,29.7,25.6,25.1,35.4
Kolkata,88.69497792830447,106.2707619095736,51.87868645803314,6.452074755214103,0.8572240689609422,44.50349710981196,85,2021-07-30,False,Satisfactory,28.4,25.4,25.2,41.2
Kolkata,57.18185169612271,67.17256579872976,19.012848009303653,11.624071017749182,0.5209641674902258,45.22062392219525,55,2021-07-31,False,Satisfactory,29.9,25.0,13.9,0.8
Kolkata,48.527430967032586,92.9618506699628,21.9741478842436,9.61922302432042,0.7196109525733717,50.44296583152786,59,2021-08-01,False,Satisfactory,31.8,25.6,11.5,1.1
Kolkata,7.003896002954093,58.02838219094442,23.321539282723123,5.169514676149152,1.169403452697485,60.94288417287939,29,2021-08-02,False,Good,31.8,25.7,9.1,2.4
Kolkata,102.03979551408344,147.62408756680915,31.287605604244945,19.436408666829365,0.840456205124496,36.5169635225028,102,2021-08-03,False,Moderate,30.8,25.3,8.3,19.4
Kolkata,40.20758215740236,96.43122377590132,34.77965267668733,17.16618082881542,0.821632793877914,31.990766164130164,55,2021-08-04,False,Satisfactory,29.1,25.4,13.8,25.8
Kolkata,154.43930893196315,184.02794335698755,21.669432651606837,11.580456707355388,0.9397368919132948,36.50924440639788,138,2021-08-05,False,Moderate,31.1,24.6,9.7,20.7
Kolkata,107.82121015436184,147.95134622067383,76.67755751623088,13.667354256796289,0.47451071252101,39.44670580605306,109,2021-08-06,False,Moderate,32.5,25.6,10.0,8.2
Kolkata,99.72599850141212,133.48313529862276,38.85595105963786,21.84871908830544,0.9919417224153824,58.92207550828838,99,2021-08-07,False,Satisfactory,31.5,25.8,9.0,18.9
Kolkata,159.35880605809712,194.1804896005141,39.75157663456446,10.48341139740374,0.612067454409914,46.1716567605374,146,2021-08-08,False,Moderate,31.5,25.3,16.6,26.5
Kolkata,61.77285120993881,98.61061198543916,35.56809034732881,8.728873750956582,0.897258058807,35.67967393902089,67,2021-08-09,False,Satisfactory,32.2,25.6,18.3,5.4
Kolkata,120.67536757455696,185.19084576138755,46.69047966352378,9.70645812057044,0.8132212611806977,48.1239478892584,125,2021-08-10,False,Moderate,32.8,26.9,13.8,8.1
Kolkata,81.07837325984352,104.29717031317534,41.56854210046792,13.62554264318236,1.2332167632771194,34.89747324933178,79,2021-08-11,False,Satisfactory,32.4,26.9,9.3,2.4
Kolkata,32.58185579992265,102.25096480344222,17.317268644203413,19.27781910116671,1.1549120598643197,58.71815355688737,54,2021-08-12,False,Satisfactory,31.8,26.3,8.9,13.8
Kolkata,19.307492991484224,66.11825531492013,39.21279603395095,13.446244887239132,0.9661775410814508,38.75960057981008,37,2021-08-13,False,Good,31.9,25.9,12.9,4.1
Kolkata,122.4442825985227,182.85299566428412,47.65877250953031,10.882848324738454,0.9164464940179876,17.857197138763667,122,2021-08-14,False,Moderate,32.2,26.5,9.8,6.2
Kolkata,95.904572422499,179.06038009599513,51.71332292003396,15.320499653427625,1.0318718395533086,68.13946352159073,113,2021-08-15,False,Moderate,32.6,27.0,8.8,13.9
Kolkata,72.0313552280165,141.73575179914923,46.86187071483245,12.322431808561932,1.205176267657018,39.68530991059543,87,2021-08-16,False,Satisfactory,31.6,26.5,13.0,6.2
Kolkata,54.01068485256963,56.876689381078215,26.06350354193651,9.79904140390284,0.7849710309524078,56.7338607862472,52,2021-08-17,False,Satisfactory,30.5,26.1,17.2,5.9
Kolkata,115.24931227010109,138.66439769808605,41.64531886084541,7.084146589012487,0.4009723809589049,54.863547318962105,108,2021-08-18,False,Moderate,31.5,25.7,20.3,2.4
Kolkata,84.06545959624381,143.93328607925469,48.69638962405152,9.588540771020313,1.1283070581753003,36.22264037340094,93,2021-08-19,False,Satisfactory,30.5,26.0,18.3,5.8
Kolkata,37.776113930091206,95.73996552200596,43.22035252258921,7.951045178244906,0.5501744808039697,55.69820303177764,57,2021-08-20,False,Satisfactory,29.6,25.9,21.1,1.9
Kolkata,90.00728067834709,119.24318555838748,30.35506655689188,7.445934608894164,0.16404734598736,70.4627656387719,90,2021-08-21,False,Satisfactory,30.5,25.8,14.9,3.2
Kolkata,89.53757616437453,162.70491980913124,35.41576549124379,7.139750260928134,0.5376538705214345,36.87067151260384,100,2021-08-22,False,Satisfactory,32.6,25.5,13.3,0.1
Kolkata,59.25077897556434,78.29634669788639,34.199599070120975,9.12695401409132,1.0619585477462452,58.05882930000799,62,2021-08-23,False,Satisfactory,33.2,26.9,13.7,8.0
Kolkata,64.69947927051571,124.21846612586864,23.56988255493614,5.685821416034692,0.7717467280759615,51.53260692522582,77,2021-08-24,False,Satisfactory,32.8,26.7,10.4,6.4
Kolkata,74.39318165277086,151.51221517918552,50.30982822252614,17.17480691045961,0.6340260829746239,54.98798667331435,93,2021-08-25,False,Satisfactory,32.3,26.9,10.5,9.6
Kolkata,38.260328730259694,73.6334622020721,44.96687438162066,7.551860260221772,0.5626190131935885,56.45997850122043,51,2021-08-26,False,Satisfactory,30.7,26.4,12.0,16.3
Kolkata,49.44385375303866,118.68777315418808,36.78596716043882,11.135879423402171,0.8753797292292159,47.9794471881485,68,2021-08-27,False,Satisfactory,30.6,25.8,8.6,14.1
Kolkata,91.19925710618418,122.84919455139467,5.0,4.935493667550376,0.6633968690340146,57.35667167321136,88,2021-08-28,False,Satisfactory,31.5,25.3,14.5,3.9
Kolkata,166.34689171194873,204.48497651283893,30.18879915272018,13.685889339530696,0.8664881700586404,53.83537143037069,152,2021-08-29,False,Moderate,30.8,25.6,12.9,9.0
Kolkata,69.77174526245456,80.15801404490401,42.959953905222704,11.762187170730783,0.3233100053567094,58.721539784810034,69,2021-08-30,False,Satisfactory,30.2,25.3,15.0,10.7
Kolkata,109.18948128148898,170.34954639908426,33.89649209393689,13.1046415067681,0.5306304729741982,29.217751543909998,112,2021-08-31,False,Moderate,31.2,25.2,12.3,7.8
Kolkata,76.04170527449956,95.99897227391628,37.99796227920212,11.740135534932753,0.5547929108963644,79.11311479190033,78,2021-09-01,False,Satisfactory,32.1,25.2,13.1,0.3
